upstream_ref	author	head_sha	decision	status	maintainer_signal	bot_verdict	bot_sha	scope	behavior	reason
pr-1309	techotaku39	01a98c4efd4ddcfb0b8278c936ddd346f7e30936	defer	draft	clear	findings	01a98c4efd4ddcfb0b8278c936ddd346f7e30936	proportional	unjustified-change	not merge-ready against current official tip; latest-head HAPI Bot Major/Blocker findings
pr-1257	hqhq1025	6957978424f74209dca9295699137179282e80ad	defer	merge-dirty	clear	clean	6957978424f74209dca9295699137179282e80ad	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot no findings
pr-1242	hqhq1025	2c7a46f98f49a23e638f5188a6960ddc937cade3	defer	merge-dirty	clear	findings	2c7a46f98f49a23e638f5188a6960ddc937cade3	proportional	unjustified-change	not merge-ready against current official tip; latest-head HAPI Bot Major/Blocker findings
pr-1212	hqhq1025	93d8678da8535c3a812e166f43961c1c4ff50f92	defer	merge-dirty	clear	findings	93d8678da8535c3a812e166f43961c1c4ff50f92	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot Major/Blocker findings
pr-1193	mimoren	999f1d1170d382cc4fd5e5fdf6e0a6ab4a0bf65f	defer	draft	clear	missing	-	proportional	unjustified-change	not merge-ready against current official tip; no latest-head HAPI Bot review
pr-1189	tiann	5f949783ad2123d865d758a921681245683f899d	defer	merge-dirty	clear	findings	5f949783ad2123d865d758a921681245683f899d	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot Major/Blocker findings
pr-1188	tiann	1f23f857e4173a25f969879ef139487ec1c9955e	defer	merge-dirty	clear	findings	1f23f857e4173a25f969879ef139487ec1c9955e	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot Major/Blocker findings
pr-1163	heavygee	e051711127e8829fb71259e1f3e398060e0f929f	defer	ready	clear	clean	e051711127e8829fb71259e1f3e398060e0f929f	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1158	techotaku39	b00e39794e707d3bdbd6ab1029b5a6576b3cf985	carry	ready	clear	clean	b00e39794e707d3bdbd6ab1029b5a6576b3cf985	proportional	preserve	small/focused carry; ready or personal; latest-head bot clean; no large new subsystem
pr-1126	GoldenZqqq	31ce48080df1a62150e9fe7e0a86fde511ef3cc2	defer	merge-dirty	clear	findings	31ce48080df1a62150e9fe7e0a86fde511ef3cc2	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot Major/Blocker findings
pr-1099	NPUlrk	91116cd9089107625d95ae2bc99fa615ef87d6a6	defer	merge-dirty	clear	missing	-	proportional	preserve	not merge-ready against current official tip; no latest-head HAPI Bot review
pr-1093	techotaku39	14888e040dc6027a0e1b6132185379998d250bfb	drop	ready	clear	clean	14888e040dc6027a0e1b6132185379998d250bfb	mismatch	unjustified-change	operator ruling: assistant response navigation stays dropped
pr-1092	zulinliu	4427e6e08b2fed4429c793af2841f7f47fb70bac	defer	merge-dirty	clear	clean	4427e6e08b2fed4429c793af2841f7f47fb70bac	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-1091	zulinliu	0cf0d70310e9c58c5a41509793260a003822a9b4	drop	merge-dirty	clear	clean	0cf0d70310e9c58c5a41509793260a003822a9b4	mismatch	unjustified-change	operator ruling: managed provider profiles remain dropped
pr-1059	Arnie97	37deeeba5263ceb402429c069e911eac96eb406e	defer	merge-dirty	clear	stale	9918d2ce711f31116354825ddd9f5de61c18b1cc	proportional	preserve	not merge-ready against current official tip; latest HAPI Bot review is not on current head
pr-1054	DullJZ	9cbe9b1fa24edec152bb610e0b1049930c723432	defer	merge-dirty	clear	clean	9cbe9b1fa24edec152bb610e0b1049930c723432	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot no findings
pr-987	heavygee	d5af51d9edb385f811f24bc323f20838b47c08ff	defer	ready	clear	findings	d5af51d9edb385f811f24bc323f20838b47c08ff	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot Major/Blocker findings
pr-975	KorenKrita	344c6009b53e20829978e44367fa50b5870986fe	defer	merge-dirty	clear	stale	bdd41b6a4e598acbd5575d4c7f183786d24ff40e	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest HAPI Bot review is not on current head
pr-945	heavygee	80a1705bb869f5e92c2e1186fdffafc82cb1026c	defer	ready	clear	stale	6c1e64be0cb92c36f654387145ac30ba7f671cc6	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest HAPI Bot review is not on current head
pr-942	dzshzx	f1f93474f042381818f0d605b1d64b3fb42cb02b	defer	merge-dirty	clear	stale	1527ffa18bb33d210d31c6a5b0cc934b19cb102f	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest HAPI Bot review is not on current head
pr-847	heavygee	0739b887da32e1ebae32a512303023728b7ab5ce	defer	ready	clear	clean	0739b887da32e1ebae32a512303023728b7ab5ce	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-663	SpartaGeorge	5dbf6d406a6bb8507dc07598ba2aecc8cd98ee0f	defer	merge-dirty	clear	clean	5dbf6d406a6bb8507dc07598ba2aecc8cd98ee0f	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot no findings
pr-658	yrom	f7d8ca3ea0f8ae47245443ce2c0cfec612263e62	defer	merge-dirty	clear	findings	f7d8ca3ea0f8ae47245443ce2c0cfec612263e62	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot Major/Blocker findings
pr-553	wzxjohn	6e3da463f4fb213afc6a95d3005232e647f39ec6	defer	merge-dirty	clear	findings	6e3da463f4fb213afc6a95d3005232e647f39ec6	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot Major/Blocker findings
pr-536	dsus4wang	1de72788e93c6aae6511a5af8bb05bda631093c0	defer	merge-dirty	clear	findings	1de72788e93c6aae6511a5af8bb05bda631093c0	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot Major/Blocker findings
pr-535	dsus4wang	abcf3a4bff8b685a70ceeb77008f4f217b43b67c	defer	merge-dirty	clear	clean	abcf3a4bff8b685a70ceeb77008f4f217b43b67c	proportional	preserve	not merge-ready against current official tip; latest-head HAPI Bot no findings
pr-518	duxiaoxiong	72cceea333addd3a8b39948b722750056433d39b	defer	draft	clear	missing	-	mismatch	unjustified-change	defer large/sweeping change until official acceptance; no latest-head HAPI Bot review
pr-490	tehao999	745acf545461ad7f8c615ebd178f3a15df869fb2	defer	draft	clear	missing	-	mismatch	preserve	defer large/sweeping change until official acceptance; no latest-head HAPI Bot review
pr-484	YiwenZhu77	641a01266de65d4944ec5c609a40c717cd41662a	defer	merge-dirty	clear	clean	641a01266de65d4944ec5c609a40c717cd41662a	mismatch	unjustified-change	defer large/sweeping change until official acceptance; latest-head HAPI Bot no findings
pr-394	koenzhao	fb5f201ec230e0b7abdc15dcf26483d67a56a1be	defer	merge-dirty	clear	findings	fb5f201ec230e0b7abdc15dcf26483d67a56a1be	proportional	unjustified-change	not merge-ready against current official tip; latest-head HAPI Bot Major/Blocker findings
pr-325	MrHeB	c12df55ff52d2544ff40f313b702b24dc0732cf8	defer	merge-dirty	clear	findings	c12df55ff52d2544ff40f313b702b24dc0732cf8	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot findings
pr-312	just4zeroq	572d489bbd359fe1ca9b4eb96a852804e42e69ac	defer	merge-dirty	clear	findings	572d489bbd359fe1ca9b4eb96a852804e42e69ac	mismatch	preserve	defer large/sweeping change until official acceptance; latest-head HAPI Bot Major/Blocker findings
