upstream_ref	author	head_sha	decision	status	maintainer_signal	bot_verdict	bot_sha	scope	behavior	reason
pr-1158	techotaku39	b00e39794e707d3bdbd6ab1029b5a6576b3cf985	carry	ready	clear	clean	b00e39794e707d3bdbd6ab1029b5a6576b3cf985	proportional	preserve	retained in regenerated overlay; current behavior verified without duplicate replay
pr-1126	GoldenZqqq	31ce48080df1a62150e9fe7e0a86fde511ef3cc2	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
pr-1099	NPUlrk	91116cd9089107625d95ae2bc99fa615ef87d6a6	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
pr-1093	techotaku39	505872ecaafb64bfc002daf393adb62571c433cd	drop	ready	clear	clean	505872ecaafb64bfc002daf393adb62571c433cd	exception	accepted-change	operator ruling remains: assistant response navigation stays dropped despite an updated exact-clean head
pr-1092	zulinliu	4427e6e08b2fed4429c793af2841f7f47fb70bac	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
pr-1091	zulinliu	0cf0d70310e9c58c5a41509793260a003822a9b4	drop	merge-dirty	clear	not-required	-	exception	accepted-change	operator ruling: managed provider profiles remain dropped
pr-1059	Arnie97	37deeeba5263ceb402429c069e911eac96eb406e	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
pr-1054	DullJZ	9cbe9b1fa24edec152bb610e0b1049930c723432	defer	merge-unstable	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-unstable
pr-987	heavygee	0648c56eee5ad94ab641a8446eecb3f1ef97def8	defer	ready	clear	findings	0648c56eee5ad94ab641a8446eecb3f1ef97def8	exception	preserve	exact-head bot Minor plus oversized partial model-error stack
pr-975	KorenKrita	344c6009b53e20829978e44367fa50b5870986fe	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
pr-945	heavygee	95b53c80c96c0f76c18e69edb9cb7691f62a2ba8	defer	merge-unstable	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-unstable
pr-942	dzshzx	f1f93474f042381818f0d605b1d64b3fb42cb02b	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
pr-847	heavygee	34b315d82712e173f0e2aa92e9136bbf0c67efcd	defer	merge-unstable	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-unstable
pr-663	SpartaGeorge	5dbf6d406a6bb8507dc07598ba2aecc8cd98ee0f	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
pr-658	yrom	f7d8ca3ea0f8ae47245443ce2c0cfec612263e62	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
pr-553	wzxjohn	6e3da463f4fb213afc6a95d3005232e647f39ec6	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
pr-536	dsus4wang	1de72788e93c6aae6511a5af8bb05bda631093c0	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
pr-535	dsus4wang	abcf3a4bff8b685a70ceeb77008f4f217b43b67c	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
pr-518	duxiaoxiong	72cceea333addd3a8b39948b722750056433d39b	defer	draft	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: draft
pr-490	tehao999	745acf545461ad7f8c615ebd178f3a15df869fb2	defer	draft	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: draft
pr-484	YiwenZhu77	641a01266de65d4944ec5c609a40c717cd41662a	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
pr-394	koenzhao	fb5f201ec230e0b7abdc15dcf26483d67a56a1be	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
pr-325	MrHeB	c12df55ff52d2544ff40f313b702b24dc0732cf8	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
pr-312	just4zeroq	572d489bbd359fe1ca9b4eb96a852804e42e69ac	defer	merge-dirty	not-reviewed	not-required	-	not-reviewed	not-reviewed	not release-ready: merge-dirty
